order_id,customer_name,customer_address,restaurant_name,food_item,quantity,order_amount,delivery_zone,order_hour,delivery_time_minutes,payment_mode,order_status
706,Priya Iyer,"Flat 5, Powai, Mumbai",Haldiram's,Wrap,1,493.57,Powai,22,73.71536404674345,Card,Cancelled
707,Sneha Patel,"Flat 98, Vashi, Navi Mumbai",Biryani Blues,Biryani,4,278.37,Vashi,19,49.99675699131471,UPI,Delayed
708,Suresh Singh,"Flat 44, Powai, Mumbai",Biryani Blues,Pasta,2,212.63,Powai,5,200.0,Card,Delayed
709,Ramesh Verma,"Flat 97, Bandra, Mumbai",Wow! Momo,Biryani,4,453.09,Bandra,8,31.402146234247084,Cash,Cancelled
710,Ramesh Nair,"Flat 33, Bandra, Mumbai",Domino's Pizza,Pizza,3,729.17,Bandra,7,38.83723359779847,Card,Delivered
711,Vikram Singh,"Flat 4, Bandra, Mumbai",Wow! Momo,Burger,3,498.75,Bandra,4,42.21259693878318,UPI,Cancelled
712,Rahul Gupta,"Flat 16, Bandra, Mumbai",McDonald's,Pasta,4,852.08,Bandra,15,35.57813592600575,Card,Cancelled
713,Neha Nair,"Flat 106, Dadar, Mumbai",Rolls Mania,Momos,3,687.64,Dadar,17,26.313993321995834,UPI,Cancelled
714,Pooja Gupta,"Flat 32, Andheri West, Mumbai",KFC,Pizza,2,274.44,Andheri West,7,5.5809819439205235,UPI,Delivered
715,Kiran Nair,"Flat 17, Andheri West, Mumbai",Barbeque Nation,Momos,4,417.79,Andheri West,11,41.15750913227397,Cash,Delivered
716,Suresh Iyer,"Flat 67, Powai, Mumbai",Haldiram's,Burger,1,965.89,Powai,8,80.11002485227147,Card,Delivered
717,Pooja Patel,"Flat 68, Thane, Thane",KFC,Pasta,2,235.83,Thane,12,12.212929853748587,UPI,Cancelled
718,Suresh Khan,"Flat 43, Dadar, Mumbai",Haldiram's,Momos,4,798.05,Dadar,6,32.86931642753345,Card,Delivered
719,Pooja Reddy,"Flat 26, Andheri West, Mumbai",KFC,Fries,4,515.48,Andheri West,23,52.05155895105297,UPI,Delayed
720,Rahul Gupta,"Flat 14, Andheri West, Mumbai",Haldiram's,Biryani,1,281.16,Andheri West,13,13.784623407751262,UPI,Delayed
721,Amit Singh,"Flat 50, Vashi, Navi Mumbai",Behrouz Biryani,Momos,3,143.04,Vashi,9,-5.254326500871976,Cash,Delivered
722,Suresh Reddy,"Flat 11, Andheri West, Mumbai",Chai Point,Wrap,2,608.42,Andheri West,23,41.430860726108754,UPI,Delayed
723,Rahul Nair,"Flat 109, Vashi, Navi Mumbai",Domino's Pizza,Pasta,4,472.33,Vashi,14,15.489231816976076,Cash,Delayed
724,Ramesh Singh,"Flat 53, Andheri East, Mumbai",Pizza Hut,Biryani,2,483.5,Andheri East,14,59.452756771443404,UPI,Delayed
725,Suresh Iyer,"Flat 4, Andheri West, Mumbai",Chai Point,Biryani,2,573.3,Andheri West,15,30.470781716900728,Card,Cancelled
726,Amit Mehta,"Flat 90, Powai, Mumbai",KFC,Wrap,1,467.12,Powai,12,42.98654838630641,Cash,Delivered
727,Pooja Reddy,"Flat 19, Andheri West, Mumbai",Burger King,Pasta,4,366.14,Andheri West,8,27.04398104292538,Card,Delivered
728,Suresh Verma,"Flat 119, Powai, Mumbai",Cafe Coffee Day,Pasta,2,341.17,Powai,16,36.43157105715899,UPI,Delivered
729,Amit Verma,"Flat 30, Bandra, Mumbai",Faasos,Pizza,1,629.63,Bandra,2,55.07431766255411,Card,Cancelled
730,Sneha Iyer,"Flat 53, Dadar, Mumbai",Biryani Blues,Pizza,4,856.58,Dadar,15,51.393216041404614,UPI,Delivered
731,Ankit Nair,"Flat 27, Dadar, Mumbai",KFC,Fries,2,734.68,Dadar,14,58.76577400009601,UPI,Delivered
732,Kiran Gupta,"Flat 67, Vashi, Navi Mumbai",Starbucks,Pizza,1,412.4,Vashi,20,40.641708612881985,Card,Delayed
733,Amit Reddy,"Flat 97, Thane, Thane",Haldiram's,Wrap,4,316.18,Thane,2,69.58563428993324,Card,Delivered
734,Neha Nair,"Flat 67, Bandra, Mumbai",Barbeque Nation,Biryani,1,277.01,Bandra,14,25.775596945572147,UPI,Cancelled
735,Kiran Verma,"Flat 64, Powai, Mumbai",Barbeque Nation,Burger,2,534.53,Powai,18,38.298136814701174,UPI,Delivered
736,Amit Singh,"Flat 60, Dadar, Mumbai",Paradise Biryani,Momos,2,405.85,Dadar,14,50.511609019879046,Card,Delayed
737,Pooja Reddy,"Flat 15, Powai, Mumbai",Barbeque Nation,Burger,3,514.53,Powai,18,9.05021781921003,Cash,Delayed
738,Pooja Patel,"Flat 55, Andheri East, Mumbai",Box8,Fries,4,457.17,Andheri East,19,49.671147943540745,UPI,Delivered
739,Kiran Khan,"Flat 54, Andheri East, Mumbai",KFC,Pasta,2,563.32,Andheri East,14,33.05917549741542,Card,Delivered
740,Priya Gupta,"Flat 57, Andheri East, Mumbai",Cafe Coffee Day,Biryani,1,437.59,Andheri East,10,56.55079433491762,Cash,Delivered
741,Rahul Singh,"Flat 120, Powai, Mumbai",Haldiram's,Momos,1,337.91,Powai,14,13.757676441361362,UPI,Cancelled
742,Neha Iyer,"Flat 111, Andheri West, Mumbai",Cafe Coffee Day,Biryani,3,90.55,Andheri West,18,32.57070901232463,Cash,Cancelled
743,Pooja Patel,"Flat 34, Bandra, Mumbai",Rolls Mania,Pizza,2,297.16,Bandra,14,46.593794905888295,UPI,Delivered
744,Kiran Gupta,"Flat 51, Andheri West, Mumbai",EatSure,Wrap,2,489.5,Andheri West,11,42.66588504904228,UPI,Cancelled
745,Sneha Singh,"Flat 118, Andheri West, Mumbai",Mainland China,Biryani,2,776.1,Andheri West,4,30.373191688451627,Card,Delayed
746,Pooja Nair,"Flat 77, Thane, Thane",Haldiram's,Fries,3,315.91,Thane,0,26.612043621527196,Cash,Delayed
747,Kiran Mehta,"Flat 9, Andheri West, Mumbai",KFC,Momos,3,618.23,Andheri West,17,39.422137597045904,Card,Cancelled
748,Priya Iyer,"Flat 106, Bandra, Mumbai",Pizza Hut,Fries,1,253.84,Bandra,18,34.99367682358913,UPI,Delivered
749,Rohit Khan,"Flat 111, Bandra, Mumbai",Chai Point,Momos,4,571.02,Bandra,6,45.39054439730689,UPI,Cancelled
750,Neha Gupta,"Flat 6, Powai, Mumbai",KFC,Wrap,3,406.08,Powai,17,66.14048177951932,Card,Delayed
751,Rahul Iyer,"Flat 110, Dadar, Mumbai",Haldiram's,Biryani,3,336.78,Dadar,8,38.21623620027014,Cash,Delivered
752,Suresh Sharma,"Flat 79, Andheri East, Mumbai",Faasos,Biryani,3,465.17,Andheri East,7,12.693646064847421,Cash,Delivered
753,Sneha Nair,"Flat 38, Thane, Thane",KFC,Pasta,2,247.49,Thane,0,47.76942243401261,UPI,Cancelled
754,Neha Nair,"Flat 18, Powai, Mumbai",Chai Point,Wrap,2,215.02,Powai,1,24.88561378152032,Card,Delivered
755,Amit Gupta,"Flat 19, Dadar, Mumbai",Burger King,Biryani,3,323.49,Dadar,22,-10.0,UPI,Delayed
756,Sneha Patel,"Flat 115, Dadar, Mumbai",Wow! Momo,Biryani,2,277.12,Dadar,4,43.70374504968959,Card,Delivered
757,Pooja Mehta,"Flat 17, Andheri West, Mumbai",Haldiram's,Pasta,2,324.95,Andheri West,12,36.13378735669608,Card,Delivered
758,Neha Gupta,"Flat 120, Thane, Thane",KFC,Momos,1,465.58,Thane,18,-0.21214113445941507,Card,Delayed
759,Rahul Patel,"Flat 42, Bandra, Mumbai",KFC,Pizza,4,-100.0,Bandra,8,42.916874569604516,Card,Delivered
760,Rohit Singh,"Flat 16, Vashi, Navi Mumbai",Burger King,Momos,4,363.5,Vashi,14,32.383222376648085,Cash,Delivered
761,Ankit Singh,"Flat 91, Bandra, Mumbai",Pizza Hut,Biryani,4,399.74,Bandra,21,18.82655455860361,Card,Delayed
762,Neha Khan,"Flat 58, Bandra, Mumbai",Wow! Momo,Fries,1,500.12,Bandra,22,5.90509607029168,UPI,Delayed
763,Vikram Sharma,"Flat 104, Andheri East, Mumbai",Starbucks,Pizza,4,197.67,Andheri East,17,52.79048444279496,Cash,Delivered
764,Rohit Iyer,"Flat 88, Andheri East, Mumbai",Rolls Mania,Momos,1,735.07,Andheri East,7,34.01872180726898,UPI,Delivered
765,Amit Iyer,"Flat 100, Dadar, Mumbai",Burger King,Pizza,4,346.28,Dadar,15,36.83595585785885,Card,Delivered
766,Suresh Gupta,"Flat 72, Bandra, Mumbai",Pizza Hut,Biryani,4,485.57,Bandra,4,21.341399029892536,Cash,Delayed
767,Pooja Patel,"Flat 77, Thane, Thane",Domino's Pizza,Fries,4,576.31,Thane,17,33.01014592997634,Cash,Delivered
768,Amit Gupta,"Flat 92, Powai, Mumbai",Chai Point,Burger,4,665.41,Powai,1,12.195671849457138,UPI,Cancelled
769,Rahul Verma,"Flat 52, Thane, Thane",Box8,Fries,1,578.52,Thane,14,28.946266771842076,Cash,Delayed
770,Pooja Khan,"Flat 68, Bandra, Mumbai",Biryani Blues,Momos,4,190.4,Bandra,2,24.16327637389157,Card,Delivered
771,Neha Gupta,"Flat 17, Vashi, Navi Mumbai",Biryani Blues,Pizza,2,259.13,Vashi,7,26.494742704905924,UPI,Cancelled
772,Amit Mehta,"Flat 37, Bandra, Mumbai",Wow! Momo,Fries,4,579.58,Bandra,19,29.379911373686554,Cash,Cancelled
773,Kiran Khan,"Flat 81, Vashi, Navi Mumbai",Box8,Momos,3,490.72,Vashi,12,51.18162040960396,UPI,Delivered
774,Pooja Khan,"Flat 24, Bandra, Mumbai",Domino's Pizza,Momos,4,359.74,Bandra,5,26.89228455856549,UPI,Cancelled
775,Ankit Khan,"Flat 15, Thane, Thane",Barbeque Nation,Wrap,1,677.25,Thane,10,43.883449422968454,Card,Delayed
776,Ankit Singh,"Flat 23, Andheri West, Mumbai",Box8,Pasta,3,-100.0,Andheri West,7,30.153927590770113,Cash,Delivered
777,Amit Gupta,"Flat 53, Andheri West, Mumbai",Behrouz Biryani,Pasta,1,491.37,Andheri West,2,23.725782053411322,Cash,Cancelled
778,Kiran Nair,"Flat 47, Vashi, Navi Mumbai",Mainland China,Pasta,3,-131.15,Vashi,0,49.35275303173231,Card,Cancelled
779,Amit Singh,"Flat 3, Bandra, Mumbai",Paradise Biryani,Pasta,4,339.86,Bandra,3,38.832089919785844,Cash,Cancelled
780,Rahul Nair,"Flat 33, Vashi, Navi Mumbai",McDonald's,Fries,4,512.73,Vashi,14,0.0817430565614572,UPI,Delivered
781,Kiran Nair,"Flat 36, Dadar, Mumbai",EatSure,Fries,3,523.87,Dadar,13,33.657346847766156,Cash,Delayed
782,Priya Iyer,"Flat 110, Andheri East, Mumbai",Chai Point,Burger,2,877.43,Andheri East,14,14.509622260487138,Card,Delivered
783,Vikram Mehta,"Flat 76, Dadar, Mumbai",McDonald's,Momos,2,381.38,Dadar,4,36.65996250290869,Card,Cancelled
784,Priya Patel,"Flat 1, Vashi, Navi Mumbai",Haldiram's,Burger,1,0.0,Vashi,13,57.86267317039811,Card,Delivered
785,Suresh Khan,"Flat 58, Andheri East, Mumbai",Paradise Biryani,Burger,2,682.64,Andheri East,7,47.4931427397605,UPI,Cancelled
786,Priya Verma,"Flat 56, Bandra, Mumbai",Subway,Momos,4,783.87,Bandra,15,3.9260010335852016,Cash,Delivered
787,Ankit Mehta,"Flat 58, Dadar, Mumbai",KFC,Wrap,4,507.1,Dadar,3,29.79032567222813,UPI,Delayed
788,Suresh Gupta,"Flat 17, Dadar, Mumbai",Faasos,Wrap,4,307.54,Dadar,12,48.84228949270067,Cash,Delivered
789,Priya Mehta,"Flat 24, Powai, Mumbai",KFC,Pasta,2,602.57,Powai,10,39.768592478876364,Card,Delivered
790,Priya Iyer,"Flat 58, Andheri West, Mumbai",Mainland China,Pasta,4,548.93,Andheri West,13,34.372327576890555,Cash,Delayed
791,Rohit Iyer,"Flat 45, Andheri West, Mumbai",McDonald's,Biryani,1,211.58,Andheri West,15,10.911093884026453,UPI,Delayed
792,Pooja Reddy,"Flat 52, Andheri East, Mumbai",Biryani Blues,Burger,2,0.0,Andheri East,6,17.747207691289145,Card,Cancelled
793,Ankit Iyer,"Flat 84, Bandra, Mumbai",Behrouz Biryani,Pizza,1,502.57,Bandra,7,91.14336729331151,Card,Delayed
794,Neha Sharma,"Flat 86, Andheri East, Mumbai",KFC,Burger,4,437.1,Andheri East,16,32.781947784708564,Card,Delayed
795,Pooja Gupta,"Flat 118, Dadar, Mumbai",Box8,Pizza,1,592.78,Dadar,5,,Cash,Delayed
796,Sneha Reddy,"Flat 74, Bandra, Mumbai",Starbucks,Wrap,1,653.4,Bandra,9,17.798438045176386,Card,Cancelled
797,Amit Verma,"Flat 10, Dadar, Mumbai",Domino's Pizza,Pasta,4,613.8,Dadar,3,34.6410294074311,Cash,Cancelled
798,Rahul Verma,"Flat 2, Bandra, Mumbai",Starbucks,Momos,2,139.06,Bandra,12,5.01503735586817,UPI,Delivered
799,Sneha Gupta,"Flat 1, Thane, Thane",Chai Point,Pasta,2,89.86,Thane,16,43.95264358769225,Cash,Delayed
800,Amit Verma,"Flat 97, Andheri West, Mumbai",Haldiram's,Wrap,1,517.63,Andheri West,11,40.846504736124054,Card,Delayed
801,Rohit Nair,"Flat 64, Dadar, Mumbai",Domino's Pizza,Momos,2,521.1,Dadar,10,37.18532502825055,Card,Delivered
802,Kiran Reddy,"Flat 120, Vashi, Navi Mumbai",Haldiram's,Fries,4,539.48,Vashi,18,38.98268440465367,UPI,Cancelled
803,Priya Mehta,"Flat 12, Andheri East, Mumbai",KFC,Wrap,1,445.62,Andheri East,22,28.9058058259985,UPI,Delayed
804,Kiran Khan,"Flat 27, Andheri East, Mumbai",Rolls Mania,Pasta,2,677.38,Andheri East,19,-10.0,Cash,Cancelled
805,Vikram Iyer,"Flat 45, Bandra, Mumbai",Box8,Pizza,4,528.46,Bandra,8,44.18214675122795,Cash,Cancelled
806,Amit Singh,"Flat 70, Andheri West, Mumbai",Chai Point,Fries,3,495.36,Andheri West,20,24.086379167397137,UPI,Delayed
807,Neha Patel,"Flat 15, Andheri East, Mumbai",Burger King,Momos,1,639.22,Andheri East,5,31.29626514820435,Card,Delivered
808,Amit Nair,"Flat 47, Bandra, Mumbai",Domino's Pizza,Momos,3,-22.61,Bandra,21,21.27322383183838,UPI,Cancelled
809,Rohit Mehta,"Flat 47, Bandra, Mumbai",Cafe Coffee Day,Momos,3,589.35,Bandra,23,26.594078609721947,Cash,Cancelled
810,Sneha Sharma,"Flat 30, Vashi, Navi Mumbai",Biryani Blues,Momos,4,655.08,Vashi,4,71.88223838902766,UPI,Delayed
811,Pooja Nair,"Flat 1, Andheri East, Mumbai",Biryani Blues,Fries,4,406.19,Andheri East,16,20.3214611771561,UPI,Delayed
812,Amit Iyer,"Flat 74, Dadar, Mumbai",McDonald's,Momos,1,412.65,Dadar,5,20.735873325029118,Card,Cancelled
813,Rahul Iyer,"Flat 111, Thane, Thane",Mainland China,Biryani,2,121.19,Thane,8,21.540503356765818,Card,Delayed
814,Rahul Mehta,"Flat 33, Andheri West, Mumbai",Cafe Coffee Day,Pizza,2,489.13,Andheri West,4,41.668789223494656,Card,Delivered
815,Sneha Patel,"Flat 100, Thane, Thane",Biryani Blues,Wrap,2,519.25,Thane,6,32.43862315619179,UPI,Delivered
816,Rohit Mehta,"Flat 61, Andheri East, Mumbai",McDonald's,Pizza,1,473.41,Andheri East,18,65.49973283456738,Cash,Delivered
817,Amit Verma,"Flat 73, Thane, Thane",KFC,Momos,3,623.23,Thane,7,29.32382901363043,Cash,Cancelled
818,Neha Gupta,"Flat 94, Bandra, Mumbai",Starbucks,Momos,2,600.73,Bandra,21,10.372145699531014,Cash,Delayed
819,Sneha Sharma,"Flat 98, Bandra, Mumbai",Mainland China,Wrap,2,286.66,Bandra,13,23.38158365159389,Card,Delivered
820,Kiran Verma,"Flat 101, Powai, Mumbai",Wow! Momo,Wrap,3,784.47,Powai,22,36.649365370681984,Cash,Cancelled
821,Kiran Sharma,"Flat 64, Powai, Mumbai",Subway,Pasta,3,0.0,Powai,9,23.81807919935975,UPI,Cancelled
822,Pooja Verma,"Flat 113, Andheri East, Mumbai",Barbeque Nation,Wrap,3,171.82,Andheri East,16,40.66733210482916,Card,Cancelled
823,Priya Patel,"Flat 3, Powai, Mumbai",Barbeque Nation,Biryani,2,284.76,Powai,11,48.74356944024755,Card,Cancelled
824,Kiran Mehta,"Flat 78, Powai, Mumbai",Biryani Blues,Biryani,2,-100.0,Powai,12,12.947219380301114,Card,Cancelled
825,Rohit Khan,"Flat 75, Powai, Mumbai",Chai Point,Pasta,2,568.41,Powai,10,24.093751698271905,Cash,Delivered
826,Kiran Patel,"Flat 75, Thane, Thane",Wow! Momo,Biryani,4,748.69,Thane,20,24.021658720896703,Card,Cancelled
827,Vikram Nair,"Flat 26, Bandra, Mumbai",Paradise Biryani,Wrap,3,306.29,Bandra,5,38.31798545837525,Card,Delayed
828,Neha Verma,"Flat 61, Andheri West, Mumbai",Faasos,Pasta,3,495.57,Andheri West,2,22.483130782363293,UPI,Delivered
829,Ankit Reddy,"Flat 29, Dadar, Mumbai",EatSure,Biryani,3,14.65,Dadar,4,4.555554286439509,Card,Delivered
830,Amit Patel,"Flat 112, Vashi, Navi Mumbai",Rolls Mania,Pizza,2,575.93,Vashi,15,21.727962064188368,Card,Cancelled
831,Amit Verma,"Flat 34, Powai, Mumbai",Paradise Biryani,Pasta,3,454.35,Powai,3,37.68742402491766,Card,Delayed
832,Amit Singh,"Flat 82, Dadar, Mumbai",Burger King,Pasta,4,14.48,Dadar,4,31.791182068431006,Card,Delivered
833,Rohit Iyer,"Flat 101, Vashi, Navi Mumbai",Pizza Hut,Biryani,4,94.98,Vashi,2,30.122085854501158,UPI,Cancelled
834,Ramesh Reddy,"Flat 33, Andheri West, Mumbai",KFC,Pizza,2,448.25,Andheri West,16,47.525370496211615,UPI,Cancelled
835,Rohit Verma,"Flat 59, Bandra, Mumbai",Subway,Pizza,2,529.77,Bandra,8,33.6520073825001,Card,Delivered
836,Priya Reddy,"Flat 9, Andheri East, Mumbai",Subway,Pizza,1,496.48,Andheri East,7,39.841858483910286,UPI,Delivered
837,Ankit Verma,"Flat 10, Vashi, Navi Mumbai",Cafe Coffee Day,Biryani,1,332.18,Vashi,22,40.218757572824614,Cash,Delivered
838,Neha Patel,"Flat 66, Thane, Thane",Box8,Momos,3,518.29,Thane,2,14.968600278897426,Card,Delayed
839,Rahul Verma,"Flat 14, Powai, Mumbai",Rolls Mania,Fries,1,652.3,Powai,10,56.694418946737045,Card,Delivered
840,Sneha Reddy,"Flat 77, Andheri West, Mumbai",Burger King,Burger,2,572.43,Andheri West,19,31.78696134081969,Cash,Delivered
841,Amit Verma,"Flat 34, Andheri West, Mumbai",KFC,Burger,3,526.9,Andheri West,7,28.398778888545607,Cash,Delayed
842,Amit Patel,"Flat 26, Thane, Thane",Cafe Coffee Day,Burger,1,478.09,Thane,3,25.88268722794427,UPI,Delivered
843,Sneha Sharma,"Flat 95, Andheri East, Mumbai",Mainland China,Pasta,4,604.49,Andheri East,11,65.03917683476448,Card,Delivered
844,Priya Iyer,"Flat 73, Andheri East, Mumbai",Faasos,Wrap,4,295.31,Andheri East,19,57.478432071770236,Cash,Cancelled
845,Rohit Sharma,"Flat 108, Thane, Thane",Burger King,Burger,3,442.09,Thane,10,24.708536139167997,Cash,Delayed
846,Pooja Reddy,"Flat 12, Vashi, Navi Mumbai",Cafe Coffee Day,Burger,2,408.29,Vashi,12,43.35119238591865,Card,Delivered
847,Ankit Gupta,"Flat 18, Bandra, Mumbai",Barbeque Nation,Pizza,3,339.89,Bandra,2,50.1998228209867,Cash,Delayed
848,Priya Sharma,"Flat 110, Andheri East, Mumbai",Rolls Mania,Wrap,3,643.67,Andheri East,21,55.40214615166437,Card,Delivered
849,Vikram Gupta,"Flat 101, Andheri West, Mumbai",KFC,Burger,2,566.59,Andheri West,16,18.262996923655816,Card,Delivered
850,Ramesh Khan,"Flat 119, Powai, Mumbai",Faasos,Wrap,1,653.76,Powai,16,31.639862609304622,Card,Cancelled
851,Amit Reddy,"Flat 120, Andheri East, Mumbai",Haldiram's,Biryani,2,512.22,Andheri East,2,26.9365165423201,Cash,Delivered
852,Neha Nair,"Flat 46, Powai, Mumbai",McDonald's,Wrap,1,-100.78,Powai,11,43.18568850748567,Cash,Cancelled
853,Priya Verma,"Flat 80, Vashi, Navi Mumbai",Cafe Coffee Day,Momos,1,0.0,Vashi,19,6.795640395513402,UPI,Delivered
854,Ankit Verma,"Flat 116, Vashi, Navi Mumbai",Biryani Blues,Fries,1,653.15,Vashi,8,33.10376151375908,Card,Cancelled
855,Ankit Patel,"Flat 111, Andheri West, Mumbai",KFC,Burger,4,195.82,Andheri West,3,38.38974046315836,Cash,Delayed
856,Ankit Patel,"Flat 43, Dadar, Mumbai",Pizza Hut,Fries,2,299.9,Dadar,4,39.924000210591664,UPI,Delivered
857,Priya Nair,"Flat 120, Powai, Mumbai",Haldiram's,Fries,2,348.19,Powai,17,31.555778651936908,Cash,Delivered
858,Pooja Nair,"Flat 33, Bandra, Mumbai",Box8,Pasta,3,165.63,Bandra,13,40.228474334054546,Card,Delayed
859,Neha Iyer,"Flat 21, Andheri West, Mumbai",Mainland China,Burger,3,5.14,Andheri West,15,18.19607980854871,UPI,Cancelled
860,Sneha Singh,"Flat 11, Andheri East, Mumbai",Haldiram's,Burger,4,250.22,Andheri East,15,67.15878603339345,Cash,Delivered
861,Neha Khan,"Flat 10, Andheri West, Mumbai",Wow! Momo,Biryani,1,219.02,Andheri West,18,22.042021032087902,Cash,Delayed
862,Pooja Reddy,"Flat 50, Andheri West, Mumbai",Barbeque Nation,Wrap,1,362.28,Andheri West,8,25.333230224753557,Cash,Delivered
863,Sneha Gupta,"Flat 63, Andheri West, Mumbai",KFC,Fries,2,485.18,Andheri West,19,44.21785157369608,Cash,Delayed
864,Ramesh Singh,"Flat 105, Dadar, Mumbai",Paradise Biryani,Biryani,1,331.78,Dadar,13,39.92366829963989,Card,Cancelled
865,Neha Verma,"Flat 113, Dadar, Mumbai",Faasos,Pasta,4,693.5,Dadar,2,33.900602002583014,UPI,Cancelled
866,Rahul Patel,"Flat 8, Thane, Thane",Paradise Biryani,Momos,1,511.12,Thane,10,34.656367809919026,UPI,Delayed
867,Kiran Gupta,"Flat 78, Bandra, Mumbai",Barbeque Nation,Biryani,1,553.3,Bandra,17,4.552013093663561,Cash,Delivered
868,Pooja Iyer,"Flat 36, Bandra, Mumbai",Rolls Mania,Momos,2,707.51,Bandra,2,38.86684943506525,Cash,Delayed
869,Sneha Iyer,"Flat 55, Powai, Mumbai",Barbeque Nation,Pasta,3,454.4,Powai,6,-6.291538986696516,UPI,Delayed
870,Sneha Khan,"Flat 64, Andheri East, Mumbai",Barbeque Nation,Pasta,4,465.24,Andheri East,0,33.06969583749138,UPI,Delayed
871,Sneha Iyer,"Flat 41, Andheri East, Mumbai",Subway,Pizza,3,489.63,Andheri East,4,25.414032971814965,Card,Delayed
872,Suresh Nair,"Flat 106, Powai, Mumbai",Starbucks,Pizza,3,456.05,Powai,2,45.33197147067088,Card,Cancelled
873,Kiran Iyer,"Flat 62, Bandra, Mumbai",Pizza Hut,Wrap,3,404.22,Bandra,23,30.368247174533224,UPI,Delayed
874,Rohit Gupta,"Flat 47, Powai, Mumbai",Box8,Pasta,4,454.49,Powai,17,28.927923826211,Card,Delayed
875,Neha Reddy,"Flat 27, Andheri West, Mumbai",Mainland China,Wrap,1,48.0,Andheri West,1,23.959477539021055,Card,Delivered
876,Kiran Sharma,"Flat 71, Vashi, Navi Mumbai",Faasos,Burger,4,94.34,Vashi,13,55.03975802947254,Cash,Cancelled
877,Ankit Mehta,"Flat 67, Dadar, Mumbai",Cafe Coffee Day,Pizza,2,184.28,Dadar,17,32.88511885695772,Card,Delivered
878,Kiran Gupta,"Flat 45, Andheri East, Mumbai",Wow! Momo,Wrap,2,251.79,Andheri East,10,30.330456766762495,Cash,Delayed
879,Rahul Singh,"Flat 63, Vashi, Navi Mumbai",Wow! Momo,Pizza,4,276.24,Vashi,18,33.95089364393641,Cash,Cancelled
880,Kiran Khan,"Flat 55, Vashi, Navi Mumbai",EatSure,Pizza,3,505.91,Vashi,5,15.118359346187162,Cash,Delivered
881,Sneha Gupta,"Flat 117, Andheri West, Mumbai",Subway,Wrap,2,512.97,Andheri West,22,54.555236018469884,Cash,Delayed
882,Priya Singh,"Flat 104, Andheri East, Mumbai",Rolls Mania,Momos,4,232.82,Andheri East,23,36.15250698423334,UPI,Cancelled
883,Pooja Gupta,"Flat 82, Andheri East, Mumbai",McDonald's,Momos,3,532.26,Andheri East,9,33.237342923289575,Card,Delayed
884,Ramesh Sharma,"Flat 111, Andheri West, Mumbai",Cafe Coffee Day,Pizza,3,622.59,Andheri West,14,24.692903680538826,UPI,Cancelled
885,Amit Patel,"Flat 48, Andheri West, Mumbai",Rolls Mania,Biryani,4,513.05,Andheri West,4,33.82675073019235,Card,Delayed
886,Rohit Nair,"Flat 36, Powai, Mumbai",Faasos,Pasta,3,344.11,Powai,18,26.958981650296213,Cash,Cancelled
887,Amit Verma,"Flat 107, Andheri West, Mumbai",Haldiram's,Burger,1,518.79,Andheri West,4,37.69941349466439,Card,Delayed
888,Sneha Iyer,"Flat 24, Powai, Mumbai",Pizza Hut,Pizza,2,238.0,Powai,20,39.579841518963036,UPI,Delivered
889,Neha Verma,"Flat 70, Vashi, Navi Mumbai",EatSure,Biryani,4,436.91,Vashi,22,23.337029650974422,Cash,Delivered
890,Vikram Nair,"Flat 6, Thane, Thane",Barbeque Nation,Burger,3,649.78,Thane,5,6.46876111556772,Cash,Cancelled
891,Priya Sharma,"Flat 86, Thane, Thane",Subway,Pasta,1,5000.0,Thane,12,39.047633268051,UPI,Delivered
892,Suresh Khan,"Flat 72, Andheri East, Mumbai",Domino's Pizza,Wrap,4,604.45,Andheri East,1,23.577615676519244,UPI,Cancelled
893,Rahul Iyer,"Flat 52, Andheri East, Mumbai",Box8,Pizza,1,820.13,Andheri East,22,30.172015930657132,Card,Delivered
894,Vikram Reddy,"Flat 11, Thane, Thane",Wow! Momo,Wrap,1,141.77,Thane,12,40.151999983987864,Card,Delayed
895,Priya Nair,"Flat 31, Thane, Thane",KFC,Pizza,3,334.35,Thane,16,45.15883474076985,UPI,Delayed
896,Pooja Khan,"Flat 75, Dadar, Mumbai",Faasos,Fries,2,391.44,Dadar,1,26.42398214755996,UPI,Delivered
897,Pooja Khan,"Flat 68, Andheri East, Mumbai",Chai Point,Pizza,1,489.98,Andheri East,4,32.26766909172377,Card,Delayed
898,Vikram Khan,"Flat 71, Andheri East, Mumbai",KFC,Pasta,4,530.2,Andheri East,14,45.6456156322143,UPI,Cancelled
899,Rohit Verma,"Flat 89, Dadar, Mumbai",McDonald's,Pasta,4,168.89,Dadar,11,23.32611161583061,Card,Delivered
900,Priya Verma,"Flat 70, Thane, Thane",Rolls Mania,Pizza,3,511.0,Thane,23,22.075812357992923,Card,Delivered
901,Pooja Patel,"Flat 61, Dadar, Mumbai",Cafe Coffee Day,Fries,2,798.73,Dadar,14,47.18157784498874,Card,Cancelled
902,Pooja Mehta,"Flat 54, Andheri East, Mumbai",Faasos,Fries,4,454.49,Andheri East,11,13.951514658179942,Cash,Delayed
903,Pooja Sharma,"Flat 45, Andheri West, Mumbai",Subway,Pizza,1,358.06,Andheri West,2,30.707386157690884,UPI,Cancelled
904,Rohit Verma,"Flat 19, Thane, Thane",Haldiram's,Pizza,3,388.77,Thane,6,200.0,Card,Delayed
